date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:18	3057/3057	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:18%20GMT	https://htmldemo.net/autima/autima/assets/img/brand/brand2.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/brand/brand2.png	(from https://htmldemo.net/autima/autima/index.html)
10:58:19	2719/2719	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:19%20GMT	https://htmldemo.net/autima/autima/assets/img/brand/brand3.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/brand/brand3.png	(from https://htmldemo.net/autima/autima/index.html)
10:58:19	2914/2914	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:19%20GMT	https://htmldemo.net/autima/autima/assets/img/brand/brand4.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/brand/brand4.png	(from https://htmldemo.net/autima/autima/index.html)
10:58:20	3610/3610	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:20%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/payment.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/icon/payment.png	(from https://htmldemo.net/autima/autima/index.html)
10:58:21	97169/97169	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261977480-17b91%22	https://htmldemo.net/autima/autima/assets/js/vendor/jquery-3.4.1.min.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/vendor/jquery-3.4.1.min.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:22	19203/19203	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa94-4b03%22	https://htmldemo.net/autima/autima/assets/js/popper.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/popper.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:22	60089/60089	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa92-eab9%22	https://htmldemo.net/autima/autima/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/bootstrap.min.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:23	42786/42786	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa93-a722%22	https://htmldemo.net/autima/autima/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/owl.carousel.min.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:23	20227/20227	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa92-4f03%22	https://htmldemo.net/autima/autima/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/jquery.magnific-popup.min.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:23	43193/43193	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa94-a8b9%22	https://htmldemo.net/autima/autima/assets/js/slick.min.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/slick.min.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:23	4591/4591	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa92-11ef%22	https://htmldemo.net/autima/autima/assets/js/jquery.countdown.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/jquery.countdown.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:24	30948/30948	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa94-78e4%22	https://htmldemo.net/autima/autima/assets/js/jquery.ui.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/jquery.ui.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:24	60675/60675	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa94-ed03%22	https://htmldemo.net/autima/autima/assets/js/jquery.elevatezoom.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/jquery.elevatezoom.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:25	35476/35476	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa92-8a94%22	https://htmldemo.net/autima/autima/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/isotope.pkgd.min.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:25	4793/4793	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa97-12b9%22	https://htmldemo.net/autima/autima/assets/js/slinky.menu.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/slinky.menu.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:25	69934/69934	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa95-1112e%22	https://htmldemo.net/autima/autima/assets/js/plugins.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/plugins.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:25	21762/21762	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa95-5502%22	https://htmldemo.net/autima/autima/assets/js/main.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/main.js	(from https://htmldemo.net/autima/autima/index.html)
10:58:26	2781/2781	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:26%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/owl.video.play.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/icon/owl.video.play.png	(from https://htmldemo.net/autima/autima/assets/css/owl.carousel.min.css)
10:58:26	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22618c459e-2876e%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.eot	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
10:58:26	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%22618c459e-12d68%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
10:58:27	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22618c459e-2876e%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfontd41d.eot	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
10:58:27	98024/98024	---M--	200	added ('OK')	font/woff	etag:%22618c459e-17ee8%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.woff	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
10:58:27	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%22618c459e-286ac%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
10:58:28	188508/188508	---M--	200	added ('OK')	application/octet-stream	etag:%22618c459e-2e05c%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.ttf?v=2.0.0	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.ttf	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
10:58:28	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22618c459e-1d794%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.eot?v=2.0.0	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.eot	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
10:58:28	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22618c459e-6c7db%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.svg	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
10:58:28	67904/67904	---M--	200	added ('OK')	font/woff	etag:%22618c459e-10940%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.woff?v=2.0.0	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.woff	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
10:58:29	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22618c459e-5180a%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.svg?v=2.0.0	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.svg	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
10:58:29	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22618c459d-da0c%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.eot?w118d	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.eot	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
10:58:29	21780/21780	---M--	200	added ('OK')	font/woff2	etag:%22618c459d-5514%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.woff2?w118d	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.woff2	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
10:58:29	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22618c459d-da0c%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.eot?	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/Linearicons-Freed41d.eot	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
10:58:30	55696/55696	---M--	200	added ('OK')	font/woff	etag:%22618c459d-d990%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.woff?w118d	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.woff	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
10:58:31	55620/55620	---M--	200	added ('OK')	application/octet-stream	etag:%22618c459d-d944%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.ttf?w118d	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.ttf	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
10:58:32	11233/11233	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:32%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/about/testimonial.jpg	(from https://htmldemo.net/autima/autima/assets/css/style.css)
10:58:32	205847/205847	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22618c459d-32417%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.svg?w118d	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.svg	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
10:58:32	136/136	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:32%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/icon/bkg_grid.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
10:58:32	136/136	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:32%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid_hover.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/icon/bkg_grid_hover.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
10:58:33	136/136	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:33%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid4.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/icon/bkg_grid4.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
10:58:33	136/136	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:33%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid4_hover.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/icon/bkg_grid4_hover.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
10:58:33	106/106	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:33%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_list.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/icon/bkg_list.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
10:58:34	106/106	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:34%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_list_hover.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/icon/bkg_list_hover.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
10:58:35	280735/280735	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:34%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/coming-soon.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/bg/coming-soon.jpg	(from https://htmldemo.net/autima/autima/assets/css/style.css)
10:58:36	5350/5350	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:58:35%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/papyel.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/icon/papyel.png	(from https://htmldemo.net/autima/autima/checkout.html)
10:58:36	1812/1812	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:36%20GMT	https://htmldemo.net/autima/autima/assets/img/s-product/product5.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/s-product/product5.jpg	(from https://htmldemo.net/autima/autima/cart.html)
10:58:37	40957/40957	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:36%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider4.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/slider/slider4.jpg	(from https://htmldemo.net/autima/autima/index-2.html)
10:58:38	64710/64710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:37%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider5.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/slider/slider5.jpg	(from https://htmldemo.net/autima/autima/index-2.html)
10:58:38	43078/43078	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:38%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider6.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/slider/slider6.jpg	(from https://htmldemo.net/autima/autima/index-2.html)
10:58:39	31995/31995	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:38%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner5.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/bg/banner5.jpg	(from https://htmldemo.net/autima/autima/index-2.html)
10:58:39	39136/39136	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:39%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider7.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/slider/slider7.jpg	(from https://htmldemo.net/autima/autima/index-3.html)
10:58:40	29951/29951	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:40%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider8.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/slider/slider8.jpg	(from https://htmldemo.net/autima/autima/index-3.html)
10:58:40	34069/34069	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:40%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider9.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/slider/slider9.jpg	(from https://htmldemo.net/autima/autima/index-3.html)
10:58:40	11752/11752	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:40%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner6.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/bg/banner6.jpg	(from https://htmldemo.net/autima/autima/index-3.html)
10:58:41	42742/42742	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:41%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider10.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/slider/slider10.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
10:58:41	63389/63389	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:41%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider11.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/slider/slider11.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
10:58:42	43124/43124	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:42%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider12.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/slider/slider12.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
10:58:43	45529/45529	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:42%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner7.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/bg/banner7.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
10:58:43	13156/13156	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:43%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog1.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog1.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
10:58:43	15290/15290	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:43%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog2.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog2.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
10:58:44	14943/14943	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:44%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog3.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog3.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
10:58:44	12532/12532	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:44%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog4.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog4.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
10:58:44	16063/16063	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:44%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog5.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog5.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
10:58:45	10275/10275	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:45%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/slider-banner-1.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/bg/slider-banner-1.jpg	(from https://htmldemo.net/autima/autima/index-5.html)
10:58:46	11730/11730	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:45%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/slider-banner-2.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/bg/slider-banner-2.jpg	(from https://htmldemo.net/autima/autima/index-5.html)
10:58:47	9452/9452	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:47%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/slider-banner-3.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/bg/slider-banner-3.jpg	(from https://htmldemo.net/autima/autima/index-5.html)
10:58:48	88630/88630	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:47%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/new-banner.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/bg/new-banner.jpg	(from https://htmldemo.net/autima/autima/index-6.html)
10:58:48	19743/19743	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:48%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner9.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/bg/banner9.jpg	(from https://htmldemo.net/autima/autima/shop.html)
10:58:49	33989/33989	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:49%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner8.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/bg/banner8.jpg	(from https://htmldemo.net/autima/autima/shop.html)
10:58:49	675/675	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:49%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/comment2.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/comment2.jpg	(from https://htmldemo.net/autima/autima/product-details.html)
10:58:50	22456/22456	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:50%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog6.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog6.jpg	(from https://htmldemo.net/autima/autima/blog.html)
10:58:50	25557/25557	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:50%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog7.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog7.jpg	(from https://htmldemo.net/autima/autima/blog.html)
10:58:51	24350/24350	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:51%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog8.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog8.jpg	(from https://htmldemo.net/autima/autima/blog.html)
10:58:51	19426/19426	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:51%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog9.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog9.jpg	(from https://htmldemo.net/autima/autima/blog.html)
10:58:52	675/675	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:52%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/comment3.png.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/comment3.png.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
10:58:52	114232/114232	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:51%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big1.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog-big1.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
10:58:52	4804/4804	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:52%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog12.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog12.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
10:58:53	5115/5115	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:53%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog13.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog13.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
10:58:53	5380/5380	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:53%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog14.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog14.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
10:58:54	4280/4280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:54%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog15.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog15.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
10:58:54	675/675	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:54%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/comment.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/comment.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
10:58:55	94155/94155	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:54%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big2.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog-big2.jpg	(from https://htmldemo.net/autima/autima/blog-fullwidth.html)
10:58:56	110942/110942	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:55%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big3.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog-big3.jpg	(from https://htmldemo.net/autima/autima/blog-fullwidth.html)
10:58:56	77654/77654	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:56%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big4.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/blog/blog-big4.jpg	(from https://htmldemo.net/autima/autima/blog-fullwidth.html)
